SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,distance,gm,Mem_Prob
3950155261209324032,182.3217692135972,18.68334138014553,0.6407559647979543,-1.5879928334982143,-2.415249011144524,0.95233226,0.829859,1.0415148,0.7945838,0.9428413,17,1.4679817,0.4833603,20.454346,0.2897565487019313,0.2475482544542439,-0.09547660866650962,0.8863493594582508
3950156085843191168,182.4754076463996,18.69759844069994,-0.3679568568926469,-1.738783216923178,-1.8503034717288345,0.24432792,0.21489029,1.0171078,0.0,0.43521196,17,1.2080634,0.94153595,18.760496,-0.0034914515832711,0.1633103679619929,-0.10306316823407459,0.9615037048175561
3950156669958748672,182.5008766019412,18.73903021955269,-0.0242720841444754,-1.8959147823946896,-2.1076446584927604,0.2580267,0.22996084,1.0739537,1.5368563,1.7724686,17,1.2332519,0.86771584,18.732166,0.0280557269457772,0.1985015006262763,-0.08680450030936777,0.9605452077360013
3950157700750904064,182.45894926638667,18.773239439236725,0.0148190526464846,-1.788119546481056,-2.0058158665764605,0.12138058,0.11304625,1.0549358,1.1546111,1.3388844,17,1.2200916,0.98983,17.671202,0.0041833908910846,0.240487791102531,-0.0994657738261774,0.9873516752460698
3950159178219301120,182.65554714756263,18.77167731625488,-0.0081735396305396,-1.8031893376932089,-2.36200002183896,0.2306166,0.16320893,1.0081757,0.0,0.22692022,18,1.2210022,0.94787216,18.80373,0.0088847796544728,0.2641859711240947,0.1059999047183054,0.9068360321857275
3950164538338509696,182.57415527018017,18.89371517562069,-0.747449077159982,-2.4824603906313816,-2.2010206375795924,0.6336497,0.30379677,0.983465,0.0,-0.3228514,17,1.3393259,0.6193199,19.63293,0.1527264343270926,0.355133503556589,0.04500710824613335,0.9042689444024463
3950168249190432512,182.2444631231348,18.74711773592571,0.1456221198745216,-1.3635027625217806,-2.4523566267671875,0.4703724,0.32071602,1.02499,0.73506737,0.5967466,16,1.1867294,0.823679,19.380335,-0.014848849511067,0.3475258621636208,-0.39561485086626313,0.8679040122009541
3950168352269648640,182.261099330254,18.760911393624024,0.2704772217415096,-1.367819620737674,-2.7061884713831126,1.6161,1.2351836,0.95866126,0.0,-0.6950886,13,1.093612,0.2646675,20.629272,-0.0719473186890991,0.3428786399745478,-0.7668157912547785,0.8147916493634743
3950168936385208960,182.3025780370993,18.811546706182305,-0.1669622241409614,-1.7521850274708248,-2.40884827387924,0.120565265,0.10541602,1.0551277,0.0,1.263313,17,1.229074,1.0174427,17.446182,0.0106098049029697,0.3494666742256469,0.08084661276685573,0.4922537486102833
3950169108183900160,182.29442069888407,18.80977625538505,0.3256278266993318,-1.420318767160345,-2.151410644108188,0.750629,0.48747468,0.9275134,0.0,-1.5603445,16,1.0542631,0.23859406,19.871199,-0.1099921354230275,0.3533708208824729,0.04681698773303923,0.9069123854756663
3950170104616476160,182.4052554015616,18.83552402144353,1.094800414819511,-1.756514932516449,-2.6772874845354444,0.8115642,0.5257784,1.0307051,0.35604438,0.69036806,17,1.2072611,0.6440029,20.026476,0.0190164883253678,0.3170096528807252,0.18994220170103307,0.8696831161978418
3950171307207171328,182.37976580175985,18.89071428458747,1.3462503050594237,-1.544972641033046,-1.922898562838176,1.1438906,0.81089497,0.9287318,0.0,-1.4021206,14,1.4249644,1.0592384,20.54104,0.2025407724707089,0.3777494204016901,0.16796720019393538,0.8890145609074454
3950172681596694528,182.17489783376183,18.834133613738867,0.2113711127134091,-1.2650910625028626,-2.42836049813614,0.5327789,0.34574074,0.9895323,0.0,-0.19767658,14,1.1497903,0.7123337,19.573446,-0.0432478556367519,0.4559754106098159,-0.47282178093629,0.860452953647503
3950174743181006336,182.24460342301683,18.88254887785687,0.5094436743479188,-1.417455180209388,-2.0497562529626,0.62192214,0.5319843,1.1086136,0.9851653,2.435303,17,1.144351,0.8549824,19.909025,-0.0597853691004286,0.4411301152647096,0.17387346277996157,0.9092623255071882
3950179209946817536,182.4891282019512,18.982109458804903,-0.020441256585962,-1.36629628602488,-2.6590141431042458,0.26301476,0.2236855,0.99156684,1.3427995e-15,-0.1472512,17,1.2176656,0.894001,18.868427,0.0102469747330877,0.441568931906218,-0.7002593965065304,0.3822679700897421
3950179587903948032,182.5089501233552,19.01652229992568,-0.7648706019505745,-0.9672565998585996,-2.4730428075679405,0.5696242,0.4473051,0.97796905,1.3674401e-15,-0.4275277,16,1.3150266,0.39707184,19.90852,0.1421677028488728,0.4747936516709847,-0.9683239088389437,0.786417159198961
