SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag
3949979751665821952,182.4071985945276,18.094286293825817,1.1582145176211507,-33.89846345843121,-2.3282129534822884,0.81630373,0.57808083,1.0285522,0.04753809,0.61230177,15,1.546685,2.794798,20.259657
3949979854744987904,182.35021722703974,18.091385224742012,0.979188819293326,-21.68869214672417,-12.61729101415843,0.54753065,0.3554949,0.99612874,0.0,-0.051501438,17,1.4569855,2.6367302,19.965914
3949979859040401536,182.34242826569553,18.080484140004398,0.7129440472328963,-29.585107683567248,-4.3699356612064655,0.048319556,0.037257418,1.0222974,0.0,0.5312133,17,1.2130988,0.95312977,16.053358
3949980060903239296,182.3605655735909,18.119481299583203,-0.5112531521355836,0.02314296710609572,-2.1870142994023634,0.96145153,0.90126157,1.0610911,1.3537217,1.1192627,14,1.2484499,0.32748222,20.486607
3949980095263096064,182.36571957537657,18.123658877216446,1.0740637342959365,5.124238634487174,-4.7710075547559345,0.6219166,0.55810577,1.0377486,1.0767986,0.78183854,15,1.4667624,2.3186378,19.989393
3949980202637785600,182.44612389564344,18.077788413993638,0.07719042556816684,1.5948711122351253,-20.675740276150506,0.568032,0.46473604,0.98102707,0.0,-0.36746672,16,1.2196233,1.5232754,19.77322
3949980267061781632,182.47594339487142,18.079530668303523,0.08380448651763521,-5.79132429718436,-2.386209218023665,0.51246053,0.3519677,0.9642647,0.0,-0.7294548,15,1.1121752,0.84142685,19.464586
3949980546235169536,182.46030224487126,18.09642981796252,0.591460004315941,0.2948771563072933,-7.3257658915737,0.072754696,0.06745487,0.9214802,1.2787531e-15,-1.7388697,17,1.2152736,1.0328884,16.721117
3949980645019019904,182.45677753816037,18.11985394291228,5.026312773235443,20.19175397211898,-34.86437651084846,0.78266704,0.7307275,1.0221779,0.8326757,0.4783234,16,1.7262456,2.5235596,20.295454
3949980679378645376,182.4944701375331,18.10184840318257,1.3011147413788708,-23.54441352773161,-16.53483983943518,0.3913565,0.3075831,1.0760014,0.5519704,1.6985055,16,1.3805531,2.2202053,19.212673
3949980851177339520,182.537954998661,18.122733769266013,2.5062371734664888,10.278141753095374,-14.859268962283041,0.20753717,0.15293394,1.0866729,1.8975227,2.071943,16,1.4619877,2.6492805,18.138405
3949980885537079424,182.50947774990317,18.12935387727443,2.494134318966189,-49.66848455578468,-11.353764663148596,0.27261207,0.23201044,0.9525832,0.2548394,-1.1009023,17,1.4511367,2.8426876,18.917303
3949980954256554880,182.48708387203882,18.124275755848053,2.1398948975136345,1.2145845600595344,3.0346885728232817,0.2564082,0.23744057,1.0005863,0.33958495,0.042228553,17,1.3907852,2.1440582,18.862959
3949981057335772800,182.47579042566434,18.139848619269532,0.44998097223702593,-2.9067152578371576,-0.7007997532528508,0.56622756,0.48980844,0.99083954,2.57847e-15,-0.17201503,16,1.1514871,1.0291862,19.951633
3949981263494198784,182.43589816778976,18.112554229103665,1.0468708990334639,-0.7420004995881652,5.1450640068794735,0.11614423,0.11509383,1.0168034,0.36130434,0.40588206,17,1.2538059,1.4554329,17.668484
3949981297854000896,182.4043542652134,18.11044769552278,0.7794193649807462,11.458686811155887,-14.689615963183837,1.1247195,1.2628008,0.9400194,0.0,-0.996464,12,1.6152012,1.7247944,20.644709
3949981336509152128,182.4233159322075,18.124901080582568,1.9656035746391263,-59.121621113237595,-7.208316796424027,0.05234716,0.04898549,1.0076306,0.0,0.20578283,17,1.2733792,1.5558872,16.168276
3949981572731909760,182.38649127330805,18.130586438555525,-1.8108852616173416,-0.6788128089526382,0.6611944389456805,0.7829923,0.65303415,1.0145612,0.15047655,0.33274212,15,1.3688718,0.76691246,20.373182
3949981607091587456,182.3863301067059,18.141419705870767,1.4498060786125047,8.751251896993345,-8.276674529483037,0.3448767,0.27480254,1.0405369,1.5136946,0.9232393,16,1.4836318,2.4667034,19.160675
3949981641451324672,182.41493781047257,18.138581253657282,0.2773483142405074,-9.090022727880047,4.612238874070777,0.50855386,0.46168584,1.0034958,0.5908414,0.10516259,17,1.330497,1.8099155,19.80206
3949981645746798592,182.4167215846985,18.150323632690835,1.318205823485116,10.930036120795684,-9.031826739836912,0.104017735,0.0904715,1.0473946,0.0,1.1096326,17,1.2941177,1.6656055,17.316288
3949981675811065728,182.4255927694698,18.154956348024637,0.3148986806590275,-1.131671339154192,-1.9736732555815137,0.64035654,0.5269311,1.0132668,0.0,0.31112945,16,1.0914369,0.5680237,20.01664
3949981813250018560,182.4665534701787,18.15000777935802,0.3155393082945106,-17.98514358010188,-6.587209500386921,0.3831921,0.33286044,1.077811,1.5493929,1.7377447,16,1.1766307,1.0663052,19.345194
3949981916329321088,182.48430642544471,18.152338245717594,-0.025506453596971124,-0.9135128789793642,-1.157072732842396,1.8630848,1.4600017,0.99335444,0.0,-0.05566965,11,1.0224236,0.8255882,20.75714
3949981985048712704,182.46567855706837,18.168561272547915,0.0998336372633212,0.2297856739487303,-0.04432411828166238,0.3185397,0.33575374,1.1095774,1.7678943,2.3154073,15,1.2470145,0.5879154,19.20738
3949981985048713984,182.4778412390248,18.173803982422633,1.753128041939198,-16.534246177536872,2.1115307620779,0.26422518,0.24837911,1.0191232,1.2942852,0.47089946,17,1.453448,2.74992,18.916185
3949982126783348864,182.4298613709361,18.177985153320023,1.3200131255577854,-23.850672764174032,3.1228725689599646,0.2604354,0.25614,1.0775938,0.07260812,1.8124982,17,1.3811086,2.2829819,18.967203
3949982161142370560,182.4431824876375,18.18354958363279,1.3954666879464954,-1.9360533344071607,-3.4634647260986404,1.3171101,0.82786554,0.98599166,0.088975385,-0.23294723,14,1.1254617,0.37402916,20.589853
3949982259926624640,182.44839126477683,18.19534887772792,-0.2268324245996401,-0.3417494271206868,0.020356343667133424,0.32905602,0.27335715,0.9644718,0.0,-0.77270913,17,1.1621591,0.38837624,19.144205
3949982294286363904,182.4710663691162,18.20079041050142,0.3635308052316781,-1.1654173709591196,-3.0732231116082174,0.15198496,0.14425991,1.037509,0.347056,0.9179309,16,1.1549529,0.2660141,18.126827
3949982298581828480,182.46088068808862,18.190962349484195,0.6905065361193073,-0.9064814073495404,-3.1409178740950736,0.7866809,0.6946372,1.0304358,0.13553245,0.62306744,12,1.0871651,0.9093857,20.039997
3949982397367350272,182.6230819864197,18.07542561068534,-0.8613006278432082,-1.986224189027876,-7.203410979924038,2.9692662,1.8712312,1.0936825,0.2926536,1.4136441,11,1.5415182,0.4211731,20.794954
3949982848337654144,182.6381395772923,18.120482528058876,3.6756224940327367,-16.8687683332447,-23.254542184495335,0.163125,0.12814897,1.0143174,0.6257022,0.36284545,15,1.4654969,2.7227,17.842348
3949982912761640832,182.69009425147686,18.11927781307757,1.665842304099768,-14.088188976876358,0.06446545037355372,0.28366065,0.22460625,1.0659715,1.75141,1.4397951,15,1.394673,2.1613789,18.582329
3949983050200595456,182.7175590206847,18.126260815399046,0.1775698898837048,-9.238449154682407,-4.789464154771549,0.1761043,0.115706526,0.9898916,0.0,-0.19659923,16,1.2006618,0.7704849,18.074413
3949983123215561472,182.70028963026402,18.14548708318979,1.2710501998519912,13.3071166588706,-17.118917987737106,0.11635081,0.086950414,1.0144143,0.19162329,0.35135862,15,1.3120255,1.7669868,17.191427
3949983153279809664,182.66333873388808,18.12154729935212,1.865509440721315,-21.24340072513075,7.722675168189099,0.20699418,0.16587108,1.0183051,0.0,0.42249525,15,1.3308234,2.0720425,18.145145
3949983221999289344,182.64725331536712,18.13604372017587,0.27569422082681083,0.3710532190943824,-4.160994979366882,0.20137697,0.16450776,0.982528,1.2368962e-15,-0.373642,15,1.2011644,0.66435814,18.335493
3949983260654514816,182.66650464278598,18.143261327401795,0.20465871332534846,-6.064910681979219,-9.31288449642055,0.097823426,0.07726025,1.0784624,0.0,1.7586997,15,1.1879972,0.6239109,17.03736
3949983290718766208,182.67737095276186,18.141308409594824,-0.05753345650762722,1.8314809218983144,-0.546593921114974,1.0547221,0.8789567,0.9721165,0.056701038,-0.47550976,13,1.2911694,0.56601906,20.330233
3949983295014256896,182.68178926229393,18.141969368239415,0.6185052861402889,-16.813924399546607,-2.6624830823980115,0.09349366,0.075935535,0.9942114,0.0,-0.09251123,15,1.2253625,1.0864143,16.936033
3949983393797984768,182.67896685069795,18.164454641444436,2.2972837246421607,-33.29871354714652,-8.375007819044164,0.76465833,0.5955478,1.0217932,0.09827985,0.45235175,15,1.4903488,1.876648,19.939554
3949983462517454592,182.59853374059864,18.115527133602125,1.7477932339584317,-33.62422433113189,-14.497715913944514,0.20376384,0.181734,1.0724528,1.1520762,1.6743687,14,1.3814603,2.1158237,18.086788
3949983565596671488,182.61534982525626,18.127563154368886,1.1776840642201,-6.106722081893306,2.4096924332156977,1.2687614,0.64503455,1.031678,0.0,0.6650845,12,1.4619573,2.2744503,20.151728
3949983771755102208,182.5619237767284,18.12893683118729,0.30411706266127764,-2.379153324271263,-9.193605564982901,0.45121142,0.28437307,1.0393733,0.0,0.9163018,17,1.1646749,0.8815613,19.35897
3949983776050589696,182.56555261861337,18.128456445643067,-0.015738454318315886,0.8753271579451362,-6.38095342343256,0.7001881,0.44889843,1.0250659,0.07738979,0.5869313,17,1.149963,0.7007656,19.941603
3949983806114841216,182.56898718224545,18.134897251790672,0.49796977240714585,3.706184044993313,-9.623930573513308,0.8086496,0.5267975,1.010114,0.7119733,0.25480467,17,1.2693409,2.0604038,20.114265
3949984149712230272,182.67595294279926,18.17169627057628,0.760856641014992,-0.7587174811034846,-1.0295041176057493,0.16653728,0.13080828,1.0614578,1.9281707,1.33606,16,1.2966511,1.737051,17.747017
3949984149712315904,182.67955001250934,18.170730891422902,0.3078741810150947,-1.0774557182800852,0.38032801304996966,0.7520817,0.6198644,0.89961505,0.0,-2.0809493,16,1.2547954,0.80475426,19.990007
3949984184071968384,182.64403001932018,18.17069006828645,0.3407245028550464,-3.3966516312023485,-18.605734960725645,0.22979115,0.201603,1.024416,0.47210962,0.6085002,15,1.2226086,0.81801033,18.44111
3949984184071968512,182.65379407003357,18.17123810616914,0.3230833192121628,1.631075076503555,-5.785774219083406,0.28658065,0.2363843,0.9902168,0.0,-0.1985494,16,1.2145938,0.77807426,18.865885
3949984218431710720,182.65855081757448,18.189955438012948,0.015627204966230338,-3.344226331323066,-3.891723374664764,0.22666365,0.21737628,0.9363745,0.0,-1.4744126,16,1.1737496,0.6050606,18.699293
3949984252793213440,182.6093285813439,18.159947934369423,0.07544290423888954,3.173154698712981,-18.619775594502396,1.7365993,1.4340082,0.9978725,0.0,0.013379115,12,1.8402054,2.0531483,20.76525
3949984566324573312,182.7285135871936,18.15333241873491,1.7520750149388966,-4.438339091817925,-9.625882826326984,0.395404,0.23290552,0.976831,0.0,-0.45255393,14,1.4119675,2.3540955,19.049513
3949984596388826624,182.71759691361382,18.153673506698947,0.007774069352470006,-0.6930836201799921,0.6246374220109957,0.9411316,0.50155157,1.0538708,0.66264784,1.1167125,15,1.3281083,1.2669086,20.114746
3949984635044050304,182.72883274650638,18.16501790732626,0.6535035799581067,-6.225733604668088,2.52993344281673,0.05307633,0.033403855,1.0733078,1.5489094,1.5979351,16,1.2024947,0.822855,15.490654
3949984836906997120,182.71409478978035,18.16884127624244,2.3118561181017996,12.669074194670474,-13.21255483250123,0.29524514,0.17929369,1.056287,1.0536667,1.2744728,15,1.3855186,1.9246826,18.696785
3949984871266821888,182.69577014699877,18.174960662928164,-0.8390781879890733,0.03919181424176546,-1.3106181232411118,1.7944398,1.2396928,0.9744433,0.0,-0.3742666,11,1.285583,1.0148144,20.621466
3949984944281696000,182.7224586306229,18.187141222712516,1.0335605151119527,22.949802546733004,-34.07901959080741,0.07910304,0.05213703,1.0492672,0.0,1.1684465,17,1.2483531,1.313631,16.658546
3949985008705692800,182.70744587197143,18.18821599736636,0.3942686448279838,-2.1160847097102096,-2.429047527922892,0.23871641,0.15913446,1.0093461,0.10337334,0.24025835,17,1.2325659,0.8827801,18.612904
3949985008705693312,182.7109794915275,18.19234521012464,0.4019717631681591,-1.895582019953492,-8.827461785415176,0.50718266,0.2917924,0.9942643,0.0,-0.09437359,17,1.203284,0.7595062,19.554768
3949985283583602816,182.77552470801527,18.21077498565399,-0.5508518825963513,-3.3441843823669557,-2.0728632643470113,0.6436388,0.3676579,0.9511905,0.0,-0.95351654,17,1.0511888,0.9486542,19.870993
3949985322238818816,182.78597945935215,18.22172753131537,0.9297927564461227,-18.08237397350943,-1.3412902055325906,0.022731729,0.015232515,1.0990279,0.4269222,2.3017561,17,1.1991142,0.83266544,13.901086
3949985352303078272,182.73786593485391,18.200284253831615,-0.1378457409935247,-0.6681404468565141,-4.015256434575399,0.5097875,0.2817329,0.960841,1.3082152e-15,-0.82571673,17,1.2681226,0.70022583,19.579407
3949985386662817408,182.75739683958173,18.20649516605901,0.8744446147448248,-13.366756244487382,-3.892691847790392,0.079128765,0.050056674,1.0482972,1.4408433,1.1219,17,1.239074,1.1717453,16.552845
3949985386662817536,182.76421012567704,18.209562978525717,-0.49393632019982564,-2.4235375321583628,-4.667534002097624,0.84286207,0.4551604,1.0372378,0.7066165,0.7699989,16,1.2423271,0.7515793,20.04055
3949985627181084544,182.68002020595478,18.17505388554598,0.5390398553695441,6.894134018210322,-6.420089263836892,1.0839888,0.8472425,1.03354,0.41521135,0.6892594,14,1.6140008,1.7129936,20.319584
3949985631476665856,182.67537097040415,18.185448971341298,0.25426060777667314,-4.144631485147943,-3.16440708779173,0.35892874,0.2817007,1.0862824,1.9394242,1.9436197,16,1.2775686,0.9475918,18.98104
3949985695900460032,182.6740738749158,18.187181945795835,0.2642249772848775,-3.605818936708517,-5.5449681248404925,0.19057113,0.18185827,1.0094689,0.0,0.24767229,16,1.1905141,0.6864548,18.42799
3949985695900461184,182.67523531611556,18.19507709545933,1.4844950144613656,-9.631390228517766,0.5302861985634302,0.2362735,0.2161368,0.95059514,0.0,-1.113558,16,1.3895847,2.241787,18.67267
3949985695902265088,182.67573222285304,18.194724291715634,1.436695565937886,-8.510326191774249,-0.2792524865199206,1.7998685,1.5297124,1.1694318,0.81419,2.6403708,13,,,20.778334
3949985730260300160,182.67759642999474,18.1964974636841,1.1153991849785905,-18.2525271329876,-6.898933574965641,0.53503394,0.45091912,1.0324724,0.83376765,0.7266935,16,1.4150535,2.389038,19.649818
3949986073857587584,182.69396928342698,18.222579947762192,2.051622145561264,11.493370552144736,-16.595652783660984,0.63463944,0.4524669,1.0417352,0.45741203,0.92381227,17,1.3883135,1.9845753,20.073614
3949986176936899584,182.7281018916808,18.220301855101575,1.7264416454720914,-31.104681321959088,8.7775564172665,1.0841317,0.90320104,1.0675441,1.6277094,1.3563571,14,1.6647904,1.1651478,20.433285
3949986280016019968,182.7210127203706,18.23717167901547,0.2561500474160645,-0.937445302981713,-0.0586986865095563,1.286622,1.452475,0.90038866,0.0,-1.6866585,13,1.125637,0.9791527,20.627802
3949986348735500288,182.75619692577553,18.257644771178253,0.807688043269116,-16.87417116906914,-4.577345367761506,0.58658,0.34811908,1.0404935,0.0,0.8792321,17,1.4390167,2.3264198,19.754066
3949986387390708352,182.7400019452847,18.25010501465177,0.9807677152801016,-9.142936183130256,-18.403666654895076,0.047311656,0.035469823,1.0301819,0.24973688,0.75573164,18,1.2232662,1.1299543,16.014767
3949986417456800896,182.7498153804334,18.25644982060231,-0.9555867604113518,-4.7039480235007325,-14.085502452344473,0.9258107,0.9411532,1.0327654,0.08965385,0.6599181,15,1.4955494,1.6699142,20.495342
3949986520534189440,182.68919060560023,18.24279850112962,0.8288048300982684,-14.704851955104974,-7.760488900173092,0.17967348,0.14896101,1.0658947,0.4803428,1.5735853,18,1.2794294,1.5485573,18.447765
3949986554895738880,182.70495446883453,18.256271045309912,0.3932432956378843,-10.19093989343089,-11.515826444939876,0.7312217,0.53001285,1.0239614,0.3791463,0.5227386,16,1.3682096,1.9575367,20.256443
3949986589253667456,182.72644829341314,18.25195082524585,0.3027645475511021,-0.5531896771653393,-15.849039313601219,0.091156095,0.06841765,1.0136364,0.0,0.360483,18,1.2193624,1.1385136,17.379814
3949986692332886016,182.7198160234316,18.27644935989803,0.798154841233157,-4.821135714916523,-2.2899936136704016,0.24731033,0.1741187,0.9639515,0.0,-0.8411077,17,1.3166381,1.9062843,18.918793
3949986692332976512,182.73038333843277,18.27953175184154,1.6083421499607673,-17.19055376335768,-6.032104999315777,0.5546295,0.4554862,1.023398,1.080562,0.5410759,16,1.5879438,1.9408112,19.693405
3949986761054063616,182.55311856302922,18.150369087249157,2.3798046484385025,1.7448790546689263,-1.0858241486932325,1.8975328,1.8646333,1.0218693,0.40389577,0.3842735,11,1.6156023,0.61517906,20.791628
3949986795412081664,182.54095398534037,18.14675749222014,2.994164579900278,17.11667893065834,-58.09423044080777,0.058493722,0.053732973,1.0228753,0.38464066,0.5863144,17,1.3413574,2.0025072,16.388954
3949986799707566208,182.5384307475219,18.14369841602174,4.525385531090853,-34.39334868752842,-6.046218913896071,0.021529086,0.018414324,1.0630922,0.0,1.561843,17,1.2738595,1.5605907,13.947949
3949987070289992320,182.51382475106206,18.17427836193057,0.4654102914950204,-23.60379968139353,-9.368843532194209,0.5203905,0.4585293,1.0495049,0.5308362,1.1697894,16,1.4245951,2.513567,19.829445
3949987242088688256,182.54707637344228,18.196276545694328,2.2392833670073578,-23.803481080540397,0.8686214025519216,0.112484016,0.0964488,0.9749813,0.0,-0.589268,18,1.4095365,2.4892616,17.684494
3949987242088689664,182.55092133650683,18.208066101830124,-0.2785454921332722,-5.815776361463569,-4.768869753844685,0.37797263,0.31255475,0.9991677,0.14072244,0.0098850485,18,1.1902833,0.79104614,19.430584
3949987276448423808,182.60105293754341,18.180565976078,0.06965318965057438,0.16174122241567068,-4.870372616083042,0.51591575,0.4697024,1.0783857,0.073728964,1.8820972,17,1.1854663,0.49304962,19.854723
3949987310808246400,182.60246546905833,18.189851923887687,0.44132889870031,-9.730084006183857,-2.0563181249614697,1.0396316,1.0292884,0.99055475,0.0,-0.14963731,13,1.3341749,0.9386387,20.542728
3949988169801625856,182.46147788411125,18.209549230577316,-0.14629094310071156,0.8347346659009689,-6.540250007020032,0.5658141,0.4702734,0.99503845,0.0,-0.08317394,17,1.286591,1.886816,19.900124
3949988169801706368,182.47246580765096,18.218144327427396,2.655272239151552,-2.0816450173536287,-3.344973996656927,1.3943626,1.1908231,1.0895275,0.0,1.5767906,12,1.2099332,0.81536865,20.694931
3949988341600323840,182.50534352929702,18.247424098773486,0.13739990942847888,-2.0698102128865545,-3.103932507958441,0.17041649,0.14939259,1.0580069,1.6576455,1.4866652,17,1.1915625,0.9638672,18.20726
3949987315103642624,182.60626659283702,18.191216982877464,1.8946463585147244,-16.307625880010566,-23.625523306218785,0.02816005,0.02411893,1.0462909,0.8605744,1.1867989,17,1.2415378,1.1291304,14.758045
3949987585686153984,182.58403561000662,18.212044815073938,1.511515093716886,-2.1292870824655896,-3.1677879484954605,1.2933457,1.2134333,0.9285354,0.0,-1.2015607,13,1.3316092,0.46950912,20.706045
3949987654407284096,182.57393357981863,18.213934737710684,-0.7524437707792174,-6.127959719956817,-4.570879584749454,0.84813654,0.9608307,0.9895371,0.0,-0.18577287,16,1.4020625,1.7322941,20.503922
3949987723126777728,182.5943920630138,18.231015277804776,0.9300090556475293,-4.135844933438654,8.903689492464661,1.0519824,1.1386305,1.0332707,0.35230836,0.70756984,14,1.8261752,2.5281239,20.541265
3949987727420503552,182.60351091062142,18.227323240780624,1.3847731850357816,-6.371445745322992,-7.951907223525552,0.082032725,0.07588064,1.0206298,0.0,0.52683413,17,1.3159502,1.861866,17.094027
3949987826204237056,182.50208095210627,18.177317316389956,-0.9800343490584604,-2.323559754262412,-2.1310469358684263,0.5880046,0.4907202,0.95349026,0.0,-0.983308,16,1.2355725,0.51951027,19.94943
3949987830499706368,182.49997527184016,18.18572399739062,0.40584214025734927,-1.2539630710282073,-4.724644161456581,0.040017158,0.03571801,1.0636109,0.8544254,1.5843668,17,1.2098849,0.9361458,15.532336
3949988066722413184,182.52936550256842,18.223161119722356,2.361785904221135,4.586477964674017,-8.568963551773514,0.39469615,0.3114513,1.0095187,0.4013161,0.25482145,18,1.3720299,2.5017605,19.370956
3949988758212643328,182.53075719805386,18.254056009158706,1.6129237978825577,-3.07688974624389,-3.9369081649058493,0.038047798,0.028919734,1.0623758,0.0,1.6003354,18,1.2509087,1.3791981,15.501368
3949988788278626304,182.55214441556097,18.258973684111652,0.9400777279779066,-38.809778966220826,-3.7744620304648837,1.0289036,0.89207566,1.0529963,1.1035253,1.1191572,16,1.6572497,1.61796,20.459435
3949988891356215808,182.55169324176802,18.28433559719476,-0.003588017936160204,-0.27768868526171286,-1.5278328584986502,1.9124041,1.2403476,1.0254238,0.47435513,0.50298184,15,1.3053179,0.8256302,20.770292
3949989063154827904,182.65325157526726,18.23956054367052,0.5400509567799612,-1.0603750009891428,-2.9896831570390394,0.633158,0.5447194,1.0210192,0.1288526,0.48575518,16,1.1662372,0.7786293,19.84787
3949989166234045312,182.6576876441661,18.25256380143363,0.24112509895849407,-10.127665306145197,-5.608161828661148,0.2613055,0.25456768,0.9991582,0.0,0.0072410787,17,1.2252204,1.6014557,18.975965
3949989204889253760,182.61019069832685,18.24040216042454,3.939309001087146,-92.3250448981274,-9.955203384605351,0.062524945,0.053018745,1.0754874,0.89022714,1.8082144,14,1.3531449,2.0372782,16.356638
3949989234953521152,182.63053052777659,18.24761597785621,0.5449789203323919,2.9539875437426106,-6.520358314855552,0.13141671,0.11896202,0.90691507,0.0,-2.20218,15,1.2084057,1.0165138,17.763683
3949989406753982208,182.63012720537,18.26561401980143,0.5410180120543022,-4.143057583131825,-11.670418787327511,0.9626255,0.81173044,1.0469233,1.0533167,1.048526,17,1.598695,1.7039909,20.39998
3949989544191169536,182.66391429035485,18.267553018447725,1.7216744367354748,-5.622378543990178,-3.7097533209699485,0.2543962,0.2420864,1.0576799,0.37966633,1.4107322,16,1.4284753,2.086111,18.83475
3949989578550908800,182.67556114753646,18.27553871702899,1.7225733827192806,3.146453213931782,-8.071928177518327,0.41530707,0.3577366,0.9773702,0.0,-0.46944937,16,1.404366,2.2894382,19.337889
3949989754645067904,182.65418502446673,18.27529267168306,4.746292037790806,5.563884908932042,-9.835352191757794,0.027979525,0.025771338,0.9846342,0.0,-0.3405689,17,1.3184569,1.865942,14.698056
3949989853430604800,182.66902963276354,18.297967042253095,1.0809149095520738,-22.679749473060117,-13.612457779628526,1.2106564,1.0480592,1.0230337,0.9287135,0.5048675,17,1.5547549,2.3531303,20.593798
3949989956508036736,182.67073062888488,18.316014337938807,1.0320975620308608,-10.28755826988451,-7.006940637186176,0.3159933,0.21784243,1.0427624,0.7670073,1.045174,18,1.3294563,2.2111015,18.990292
3949990093946984576,182.58268177492707,18.275773512813267,0.9606888079822875,0.09984883048217695,-7.212561074438687,0.12765154,0.11797171,1.1163286,1.4597424,2.837919,17,1.2620157,1.501751,17.684393
3949990093947057664,182.57322639067053,18.27097603824921,0.6807298628719882,-0.6255292321840336,-3.53055701433423,1.6302414,1.6597034,1.024734,0.0,0.44668314,13,1.195656,0.8779392,20.623575
3949990231385939328,182.61016268169993,18.289260346226268,0.5204442638908734,0.30393936918845055,-5.348511378147416,1.0444815,0.9187988,1.026745,0.7437159,0.5986401,16,1.172419,0.64252853,20.458937
3949990235681404928,182.60550556036046,18.287650687590595,0.0176489090187349,-11.191421757040425,1.5047327411524913,0.7434793,0.6204093,0.99885464,0.23546413,0.005215165,16,1.4307108,1.836937,20.136719
3949990265745678848,182.60729111039774,18.297764902826625,0.38704988048413685,12.03607799588055,-14.557652595253872,0.25935626,0.23143673,1.0633483,0.7566067,1.5629884,17,1.2367262,1.2688293,18.800741
3949990544919040384,182.60120884807452,18.318681327747427,0.6237574285191899,-2.552020924862871,-2.104475411215531,0.05162107,0.04667706,1.0297554,0.0,0.7384108,17,1.2049316,0.85576725,16.16239
3949990609343150848,182.65340830122042,18.304472574445942,0.28482323771743645,-1.5040849940734642,0.5475635160346475,2.01993,1.0472536,1.1379156,1.3998729,2.7384977,15,1.4841295,1.8165836,20.530333
3949990682358004736,182.642220073989,18.315532576636272,0.12086733105551686,1.2363961130542018,-2.2172174445326434,0.07487214,0.06636181,0.93970203,0.0,-1.4826528,17,1.1969814,0.78051186,16.85259
3949990819796958464,182.6617660314986,18.341219138718493,0.11490669776029444,-4.406374891337048,-13.991166275080277,0.07823536,0.07197058,0.9963505,0.0,-0.060660373,17,1.185369,0.7848091,16.904999
3949991056021424000,182.63032164302652,18.346835212072683,3.3247888574383238,-9.561832032452472,-8.216042432054023,2.1130366,1.9886365,1.0862412,1.4709858,1.5067562,12,1.6698946,1.1575241,20.867126
3949991090381167872,182.63977481856196,18.35557150308019,0.4796601265114876,-20.68033449254342,-5.029044245285455,1.1663737,0.83223796,0.9733336,0.36946377,-0.4805873,15,1.4000208,0.90611076,20.285952
3949991296537675648,182.31455501970896,18.08981439337774,-0.16333554620206514,-11.26565118826402,-14.506899291238577,0.47660258,0.31958055,1.0836525,1.1562098,1.7897258,18,1.1293311,0.9484005,19.697998
