SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,distance
3950102725169438720,182.548131271884,18.53564107268873,0.2196256114718342,-1.5400574758386365,-2.1275646740267127,0.25624883,0.2341101,1.02928,0.41938207,0.7129841,16,1.2472473,0.8978996,18.746716,0.0394950857739517,0.023989407986042238
3950102725169439744,182.5490945483237,18.53869578841931,0.2091774467314487,-1.8305862512105024,-1.476818049277203,0.63745964,0.4805609,1.0370568,0.5735728,0.85021347,17,1.1179628,0.7564049,19.799202,-0.0783495047528359,0.02432005495661002
3950102729464208896,182.54770368800308,18.52659546338518,1.68230761156237,-2.267717517191905,-2.459988821429526,0.8853148,0.6608056,1.0448563,0.59529686,0.9492531,16,1.2237265,0.619297,20.072853,0.0371285390294902,0.027436420999437713
3950102729465348224,182.5454495641304,18.533047913995187,0.0807872043046709,-1.844205420734805,-1.976705363206429,0.111708246,0.0968455,0.9398038,0.0,-1.4188578,17,1.2263339,0.9604683,17.502533,0.0130903641906099,0.02232318339664946
3950102729465351296,182.5589946942005,18.533493854850285,-0.0880361065453173,-1.7606424639731053,-2.11576800112308,0.06854932,0.06364653,1.03997,1.3645704,0.9727148,17,1.2314564,1.0565758,16.603083,0.0092882214147478,0.03504274160354306
3950102759529179392,182.5558899680576,18.54239203699008,-0.5176280506809686,-1.997754751110945,-2.3116490700977064,0.7530695,0.6257204,1.0262145,0.79948735,0.6330835,17,1.3823462,0.4079647,20.138927,0.2088363873159096,0.030892455706881025
3950102759529179904,182.5510929017289,18.54290855736876,-0.2902844900561482,-1.3108053221562272,-2.090342660301909,0.6803573,0.5460631,1.0080719,0.29823387,0.20273826,16,1.1444858,0.701807,19.818245,-0.047791277900804,0.026108714965054132
3950102759529182080,182.5614859041385,18.54722453062742,0.2254072271354586,-1.920139623887341,-1.907754671756701,0.14708932,0.1421887,1.0439491,0.41573218,1.0802743,17,1.2206602,0.9210491,18.069124,0.0109063133501168,0.036858064532470286
3950102759529182592,182.56328335545365,18.54801657403371,-0.1102191699687736,-1.942362753359048,-2.0049258581192526,0.21175668,0.20533296,0.9787793,0.0,-0.49626413,17,1.1094829,0.12805748,18.646994,-0.0497311586413833,0.03875325106224109
3950102763825096064,182.5537346891344,18.54493861800547,0.8195342073574367,-1.7387313671392983,-2.0310468504606614,0.43185616,0.30940145,1.0171474,0.0,0.42534542,16,1.3258508,0.969717,19.262756,0.1117738824974527,0.02888456050265637
